id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
73935,0.10568,16000000.0,89220658.32474227,Vamps,Alicia Silverstone|Krysten Ritter|Sigourney Weaver|Richard Lewis|Wallace Shawn,Amy Heckerling,vampire|love|woman director,93.0,Comedy|Romance|Horror,Lucky Monkey Pictures|Red Hour Films,8/25/12,48,4.7,2012
116811,0.105432,30739432.899226304,89220658.32474227,Berberian Sound Studio,Toby Jones|Tonia Sotiropoulou|Susanna Capellaro|Cosimo Fusco|Hilda PÃ©ter,Peter Strickland,italy|film making|1970s|sound production,92.0,Horror|Drama|Thriller,Warp X|Illuminations Films,8/30/12,44,6.3,2012
133557,0.101746,30739432.899226304,89220658.32474227,The Girl,Toby Jones|Sienna Miller|Imelda Staunton|Penelope Wilton|Sean Cameron Michael,Julian Jarrold,biography|hollywood|alfred hitchcock,91.0,Drama,Home Box Office (HBO)|British Broadcasting Corporation (BBC)|Moonlighting Films,10/22/12,19,5.9,2012
143800,0.100157,30739432.899226304,89220658.32474227,PokÅ‚osie,Ireneusz Czop|Maciej Stuhr|Jerzy RadziwiÅ‚owicz|Zuzana FialovÃ¡|Andrzej Mastalerz,WÅ‚adysÅ‚aw Pasikowski,holocaust|country life|farm|suspense|thriller,107.0,Mystery|Drama|Thriller,Topkapi Film|Apple Film Productions,11/9/12,13,5.6,2012
110112,0.098948,30739432.899226304,3903479.0,Nitro Circus: The Movie,Jolene Van Vugt|Tommy Passemante|Jeremy Rawle|Gregg Godfrey|Greg Powell,Gregg Godfrey|Jeremy Rawle,stunt|motocross|thrillbillies|mayhem,92.0,Action|Comedy,Arc Entertainment,8/8/12,31,6.8,2012
125558,0.096174,30739432.899226304,89220658.32474227,Among Friends,Christopher Backus|Jennifer Blanc|AJ Bowen|Dana Daurey|Brianne Davis,Danielle Harris,best friend|dinner|woman director,80.0,Comedy|Horror,Hollywood Treasures|Three Little Birds Productions,7/8/12,14,3.7,2012
137776,0.201455,30739432.899226304,89220658.32474227,A Mother's Nightmare,Jessica Lowndes|Annabeth Gish|Grant Gustin|Jay Brazeau|Samuel Patrick Chu,Vic Sarin,depression|teenager|mental illness|new student|tv movie,90.0,TV Movie|Crime|Mystery|Thriller,Sepia Films,9/29/12,21,6.0,2012
185744,0.0898409999999999,30739432.899226304,89220658.32474227,Amy Schumer: Mostly Sex Stuff,Amy Schumer,Ryan Polito,comedian|stand-up|comedy|stand up comedy,41.0,Comedy,Comedy Central,8/18/12,14,7.1,2012
119286,0.174184999999999,30739432.899226304,89220658.32474227,Birdsong,Eddie Redmayne|ClÃ©mence PoÃ©sy|Matthew Goode|Rory Keenan|Thomas Turgoose,Philip Martin,based on novel|world war i|war|love affair|united kingdom,165.0,Drama|History|Romance|TV Movie,NBC Universal Television|Working Title Television Production,4/24/12,18,6.1,2012
121830,0.088796,30739432.899226304,89220658.32474227,Mr. Pip,Hugh Laurie|Xzannjah Matsi|Healesville Joel|Eka Darville|Kerry Fox,Andrew Adamson,island|school|papua new guinea,116.0,Drama|War,Olympus Pictures|Eyeworks Film|Daydream Productions,9/8/12,12,5.8,2012
298016,0.0851789999999999,30739432.899226304,89220658.32474227,It's a SpongeBob Christmas!,Lori Alan|Clancy Brown|Rodger Bumpass|Bill Fagerbakke|John Goodman,Mark Caballero|Seamus Walsh,ocean|comedy|spongebob|christmas,90.0,Family|Animation|Comedy,Nickelodeon Animation Studios,11/23/12,14,5.4,2012
86004,0.08066,8510000.0,89220658.32474227,Talaash,Aamir Khan|Kareena Kapoor|Rani Mukerji|Nawazuddin Siddiqui|Subrat Dutta,Reema Kagti,musical|murder|woman director,149.0,Drama|Thriller|Crime|Romance,Reliance Entertainment,11/30/12,25,6.5,2012
120846,0.0792809999999999,30739432.899226304,89220658.32474227,Jurassic Shark,Emanuelle Carriere|Christine Emes|Celine Filion|Angela Parent|Duncan Milloy,Brett Kelly,shark attack|teenager|shark,75.0,Action|Horror|Science Fiction,Dudez Productions,9/21/12,13,2.0,2012
121983,0.078194,30739432.899226304,89220658.32474227,Free Angela and All Political Prisoners,Angela Davis|Eisa Davis,Shola Lynch,woman director,101.0,Documentary,Overbrook Entertainment,9/9/12,10,6.3,2012
107178,0.077044,30739432.899226304,278000.0,Jackie,Carice van Houten|Jelka van Houten|Holly Hunter|Valerie Adams|Luis Bordonada,Antoinette Beumer,woman director,100.0,Comedy|Drama,Eyeworks Film & TV Drama|Inspire Pictures|Indieproduction,5/10/12,13,6.2,2012
111440,0.220523,30739432.899226304,89220658.32474227,The Pact,Caity Lotz|Casper Van Dien|Agnes Bruckner|Mark Steger|Haley Hudson,Nicholas McCarthy,haunting|childhood home|death of mother|mourning,89.0,Horror|Mystery|Thriller,Preferred Content,5/25/12,96,5.3,2012
128592,0.0683309999999999,30739432.899226304,89220658.32474227,Du vent dans mes mollets,AgnÃ¨s Jaoui|Denis PodalydÃ¨s|Isabelle CarrÃ©|Isabella Rossellini|Juliette Gombert,Carine Tardieu,woman director,89.0,Family|Comedy,Gaumont,8/22/12,19,6.6,2012
136698,0.069188,30739432.899226304,89220658.32474227,Underground: The Julian Assange Story,Callan McAuliffe|Anthony LaPaglia|Alex Williams|Laura Wheelwright|Rachel Griffiths,Robert Connolly,technology|hacker|asylum|biography|political,89.0,Drama,Screen Australia|Film Victoria,10/7/12,12,5.9,2012
127864,0.062706,30739432.899226304,279735.0,Blancanieves,Maribel VerdÃº|Macarena GarcÃ­a|Daniel GimÃ©nez Cacho|Ãngela Molina|Inma Cuesta,Pablo Berger,matador|reference to snow white|bull fight,104.0,Drama|Fantasy,Eurimages|Motion Investment Group|Arte France|TelevisiÃ³n EspaÃ±ola (TVE)|TelevisiÃ³ de Catalunya TV3,9/21/12,31,6.9,2012
124071,0.248698,30739432.899226304,89220658.32474227,How to Make Money Selling Drugs,Matthew Cooke|Woody Harrelson|Susan Sarandon|Barry Cooper|Eminem,Matthew Cooke,war on drugs|cocaine|drug dealer|marijuana|drug bust,96.0,Documentary,Bert Marcus Productions,9/7/12,30,6.5,2012
139808,0.050661,30739432.899226304,89220658.32474227,Una pistola en cada mano,Ricardo DarÃ­n|Luis Tosar|Javier CÃ¡mara|Eduardo Noriega|Leonor Watling,Cesc Gay,pistol|middle age,100.0,Comedy|Romance,TelevisiÃ³ de Catalunya TV3|TelevisiÃ³n EspaÃ±ola TVE|Impossible Films,11/17/12,10,6.2,2012
101267,0.050524,12000000.0,32726956.0,Katy Perry: Part of Me,Katy Perry|Russell Brand|Shannon Woodward|Rachael Markarian|Mia Moretti,Dan Cutforth|Jane Lipsitz,woman director,93.0,Documentary|Music,Paramount Pictures|Imagine Entertainment|MTV Films|Insurge Pictures,6/28/12,63,6.5,2012
101449,0.114021,30739432.899226304,89220658.32474227,Jim Gaffigan: Mr. Universe,Jim Gaffigan,Jay Karas,comedian|stand-up|stand up comedy|clean comedy,78.0,Comedy|TV Movie,New Wave Entertainment|Chimichanga Productions|Brillstein Entertainment Partners,4/11/12,11,7.2,2012
150093,0.043122,30739432.899226304,89220658.32474227,Just Like a Woman,Sienna Miller|Golshifteh Farahani|Bahar Soomekh|Tim Guinee|Roschdy Zem,Rachid Bouchareb,dancing|chicago|medicine|secret|immigrant,105.0,Drama,The 7th Floor|ARTE|3B Productions|Doha Film Institute|Cohen Media Group,12/14/12,11,6.0,2012
86101,0.041297,30739432.899226304,89220658.32474227,The Sleeper,Brittany Belland|Riana Ballo|Jessica Cameron|Jason Jay Crabtree|John Bloom,Justin Russell,slasher,90.0,Horror|Comedy|Thriller,Gamma Knife Films,1/31/12,10,2.2,2012
121147,0.040521,3000000.0,89220658.32474227,Freeloaders,"Clifton Collins, Jr.|Josh Lawson|Brit Morgan|Olivia Munn|Kevin Sussman",Dan Rosen,rock star|underwear|musician|party|slacker,77.0,Comedy,Broken Lizard Industries|ATG Productions|Matthew Pritzker Films,12/18/12,10,5.0,2012
128104,0.035616,30739432.899226304,89220658.32474227,Inch'Allah,Evelyne Brochu|Sabrina Ouazani|Sivan Levy|Yousef Sweid|Hammoudeh Alkarmi,AnaÃ¯s Barbeau-Lavalette,palestine|palestinian|jerusalem|israeli palestinian conflict|woman director,101.0,Drama,micro_scope,9/8/12,15,5.9,2012
97989,0.031932,30739432.899226304,89220658.32474227,O Som ao Redor,Maeve Jinkings|Irandhir Santos|Gustavo Jahn|W.J. Solha|Irma Brown,Kleber MendonÃ§a Filho,brazilian|neighbor|smoking marijuana|class differences|masturbation,131.0,Drama|Foreign|Thriller,CinemaScÃ³pio,2/1/12,23,6.1,2012
84284,0.024008,30739432.899226304,89220658.32474227,The House I Live In,Eugene Jarecki,Eugene Jarecki,government regulation,110.0,Documentary,British Broadcasting Corporation (BBC)|Zweites Deutsches Fernsehen (ZDF)|Louverture Films|Vrijzinnig Protestantse Radio Omroep (VPRO)|NHK Enterprises,10/5/12,14,7.1,2012
127548,0.023223,30739432.899226304,89220658.32474227,Hold Your Breath,Katrina Bowden|Gerald Webb|Randy Wayne|Josh Allen|Alex Ball,Jared Cohn,possession,87.0,Horror,The Global Asylum,10/5/12,20,3.4,2012
114887,0.004575,30739432.899226304,89220658.32474227,The Dream Team,Michael Jordan|Larry Bird|Magic Johnson|Charles Barkley,Zak Levitt,sport|basketball|olympics|nba,70.0,Documentary,NBA Entertainment,6/13/12,11,8.0,2012
86705,0.016365,30739432.899226304,89220658.32474227,John Mulaney: New In Town,John Mulaney,Ryan Polito|Jake Szymanski,stand-up|stand up comedy,60.0,Comedy,Irwin Entertainment,1/31/12,16,8.1,2012
146712,0.0138139999999999,30739432.899226304,89220658.32474227,A Fairly Odd Christmas,Drake Bell|Daniella Monet|David Lewis|Daran Norris|Teryl Rothery,Savage Steve Holland,holiday,65.0,Family|Fantasy,Pacific Bay Entertainment Canada|Pacific Bay Entertainment,11/23/12,15,5.3,2012
157289,0.003731,30739432.899226304,89220658.32474227,Curfew,Fatima Ptacek|Shawn Christensen|Dana Segal|Kirsten Holly Smith|Kim Allen,Shawn Christensen,short,19.0,Drama,Fuzzy Logic Pictures,1/1/12,23,7.9,2012
124067,0.001783,30739432.899226304,273747.0,The Central Park Five,Antron McCray|Kevin Richardson|Yusef Salaam|Raymond Santana|Kharey Wise,Sarah Burns|Ken Burns,prison|police|rapist|wrongful arrest|serial rapist,119.0,Documentary,Florentine Films|WETA,5/24/12,22,6.4,2012
84288,0.001372,30739432.899226304,89220658.32474227,The Invisible War,Kori Cioca|Jessica Hinves|Ariana Klay|Elle Helmer|Hannah Sewell,Kirby Dick,post traumatic stress  disorder|rape|sexism|rape victim|family,93.0,Crime|Drama|History|Documentary,Canal+|Chain Camera Pictures|ITVS|Rise Films|Girls' Club Entertainment,1/20/12,17,7.0,2012
122,7.122455,94000000.0,1118888979.0,The Lord of the Rings: The Return of the King,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,Peter Jackson,elves|orcs|middle-earth (tolkien)|based on novel|suspicion,201.0,Adventure|Fantasy|Action,WingNut Films|New Line Cinema,12/1/03,5636,7.9,2003
277,6.887883,22000000.0,95708457.0,Underworld,Kate Beckinsale|Scott Speedman|Michael Sheen|Shane Brolly|Bill Nighy,Len Wiseman,budapest|subway|love of one's life|bite|descendant,121.0,Fantasy|Action|Thriller,Lakeshore Entertainment|Laurinfilm|Subterranean Productions LLC|Subterranean Productions UK Ltd.|Underworld Produktions GmbH,9/19/03,1708,6.5,2003
22,6.864067,140000000.0,655011224.0,Pirates of the Caribbean: The Curse of the Black Pearl,Johnny Depp|Geoffrey Rush|Orlando Bloom|Keira Knightley|Jack Davenport,Gore Verbinski,exotic island|east india trading company|gold|marriage proposal|mutiny,143.0,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films,7/9/03,4223,7.3,2003
24,6.174132,30000000.0,180949000.0,Kill Bill: Vol. 1,Uma Thurman|Lucy Liu|Vivica A. Fox|Daryl Hannah|David Carradine,Quentin Tarantino,japan|coma|martial arts|kung fu|underworld,111.0,Action|Crime,Miramax Films|A Band Apart|Super Cool ManChu,10/10/03,2932,7.6,2003
605,4.21265,150000000.0,424988211.0,The Matrix Revolutions,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss|Hugo Weaving|Mary Alice,Lilly Wachowski|Lana Wachowski,saving the world|artificial intelligence|man vs machine|flying|philosophy,129.0,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.,11/5/03,2138,6.4,2003
604,4.02924,150000000.0,738599701.0,The Matrix Reloaded,Keanu Reeves|Carrie-Anne Moss|Laurence Fishburne|Hugo Weaving|Helmut Bakaitis,Lilly Wachowski|Lana Wachowski,saving the world|artificial intelligence|man vs machine|martial arts|kung fu,138.0,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Heineken Branded Entertainment|Silver Pictures|Warner Bros.,5/15/03,2376,6.6,2003
12,3.440519,94000000.0,864625978.0,Finding Nemo,Albert Brooks|Ellen DeGeneres|Alexander Gould|Willem Dafoe|Brad Garrett,Andrew Stanton|Lee Unkrich,predator|harbor|animation|seagull|underwater,100.0,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Disney Enterprises,5/30/03,3692,7.4,2003
310,2.899533,80000000.0,484572835.0,Bruce Almighty,Jim Carrey|Jennifer Aniston|Philip Baker Hall|Catherine Bell|Lisa Ann Walter,Tom Shadyac,christianity|moon|responsability|moses|street gang,101.0,Fantasy|Comedy,Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Pit Bull Productions,5/23/03,1706,6.3,2003
508,2.793616,40000000.0,244931766.0,Love Actually,Bill Nighy|Gregor Fisher|Colin Firth|Sienna Guillory|Liam Neeson,Richard Curtis,london|male nudity|female nudity|love at first sight|u.s. president,135.0,Comedy|Romance|Drama,DNA Films,9/7/03,1251,6.9,2003
10719,2.710192,32000000.0,173398518.0,Elf,Will Ferrell|James Caan|Zooey Deschanel|Mary Steenburgen|Daniel Tay,Jon Favreau,holiday|elves|santa claus|looking for  birth parents|north pole,97.0,Romance|Comedy|Family|Fantasy,New Line Cinema|Gold/Miller Productions|Guy Walks into a Bar Productions,10/9/03,606,6.5,2003
296,2.686888,200000000.0,435000000.0,Terminator 3: Rise of the Machines,Arnold Schwarzenegger|Nick Stahl|Claire Danes|Kristanna Loken|David Andrews,Jonathan Mostow,saving the world|artificial intelligence|man vs machine|cyborg|killer robot,109.0,Action|Thriller|Science Fiction,Columbia Pictures|Intermedia Films|Warner Bros.|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,7/2/03,1314,5.8,2003
1278,2.643906,15000000.0,15121165.0,The Dreamers,Michael Pitt|Eva Green|Louis Garrel|Anna Chancellor|Robin Renucci,Bernardo Bertolucci,paris|love triangle|male nudity|female nudity|bathroom,115.0,Drama|Romance,Peninsula Films|Recorded Picture Company (RPC)|Fiction Films,9/1/03,312,7.1,2003
587,2.491591,70000000.0,122919055.0,Big Fish,Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Helena Bonham Carter,Tim Burton,circus|father-son relationship|witch|fish|fishing,125.0,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,12/25/03,1091,7.4,2003
9480,2.394195,78000000.0,179179718.0,Daredevil,Ben Affleck|Jennifer Garner|Colin Farrell|Michael Clarke Duncan|Jon Favreau,Mark Steven Johnson,blindness and impaired vision|superhero|voice over narration|daredevil|hazardous waste,103.0,Fantasy|Action|Crime|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,2/14/03,881,4.9,2003
8273,2.182292,55000000.0,231449203.0,American Wedding,Jason Biggs|Alyson Hannigan|Seann William Scott|Eddie Kaye Thomas|Thomas Ian Nicholas,Jesse Dylan,handcuffs|sister sister relationship|spanner|blow job|stag night,103.0,Comedy|Romance,Universal Pictures|Zide-Perry Productions|LivePlanet|Loumolo & Co.,8/1/03,662,6.0,2003
8698,1.830211,78000000.0,179265204.0,The League of Extraordinary Gentlemen,Sean Connery|Peta Wilson|Shane West|Stuart Townsend|Jason Flemyng,Stephen Norrington,saving the world|men|captain nemo|allan quatermain,110.0,Fantasy|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|JD Productions|International Production Company|Angry Films|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,7/11/03,672,5.6,2003
9654,1.798132,60000000.0,176070171.0,The Italian Job,Mark Wahlberg|Charlize Theron|Jason Statham|Edward Norton|Fausto Callegarini,F. Gary Gray,venice|california|train station|helicopter|austria,111.0,Thriller|Action|Crime,Paramount Pictures|De Line Pictures|Working Title Films,5/30/03,1295,6.6,2003
14873,1.781615,20000000.0,135680000.0,The Jungle Book 2,John Goodman|Haley Joel Osment|Mae Whitman|Phil Collins|Connor Funk,Steve Trenbirth,river|musical|tiger|village|feral child,72.0,Family|Animation|Adventure,Walt Disney Pictures|Walt Disney Television Animation|Walt Disney Animation Australia|DisneyToon Studios,2/7/03,156,5.6,2003
153,1.765322,4000000.0,119723856.0,Lost in Translation,Bill Murray|Scarlett Johansson|Anna Faris|Giovanni Ribisi|Akiko Takeshita,Sofia Coppola,upper class|hotel room|age difference|commercial|karaoke,102.0,Drama,American Zoetrope,8/31/03,1135,7.3,2003
10147,1.70302999999999,23000000.0,76488889.0,Bad Santa,Billy Bob Thornton|Tony Cox|Brett Kelly|Lauren Graham|Bernie Mac,Terry Zwigoff,holiday|elves|christmas party|safe|little people,91.0,Drama|Comedy|Crime,Columbia Pictures|Dimension Films (US version),11/25/03,353,6.2,2003
9486,1.661911,40000000.0,160583018.0,Johnny English,Rowan Atkinson|John Malkovich|Natalie Imbruglia|Tasha de Vasconcelos|Ben Miller,Peter Howitt,spy|hero|queen|intelligence|coronation,88.0,Adventure|Action|Comedy,Universal Pictures|StudioCanal,4/6/03,514,6.0,2003
10009,1.653031,100000000.0,250.0,Brother Bear,Joaquin Phoenix|Jeremy Suarez|Rick Moranis|Joan Copeland|Michael Clarke Duncan,Aaron Blaise|Robert Walker,grizzly bear|chase|transformation|friendship|eskimo,85.0,Animation|Adventure|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,10/20/03,753,6.8,2003
10601,1.650018,100000000.0,121975011.0,Peter Pan,Jeremy Sumpter|Jason Isaacs|Rachel Hurd-Wood|Richard Briers|Olivia Williams,P.J. Hogan,flying|liberation|fairy|peter pan|pirate gang,113.0,Adventure|Fantasy|Family,Columbia Pictures|Universal Pictures|Revolution Studios|Quinta Communications,12/25/03,391,6.7,2003
4256,1.64806899999999,48000000.0,220673217.0,Scary Movie 3,Pamela Anderson|Jenny McCarthy|Marny Eng|Charlie Sheen|Simon Rex,David Zucker,horror spoof,84.0,Comedy,Dimension Films|Brad Grey Pictures,10/24/03,466,5.6,2003
10028,1.635524,18000000.0,62646763.0,Honey,Jessica Alba|Mekhi Phifer|Joy Bryant|Romeo Miller|David Moscow,Bille Woodruff,new york|dancing|hip-hop|dream|dance,94.0,Music,Universal Pictures|Marc Platt Productions|NuAmerica Entertainment,11/24/03,156,6.0,2003
8409,1.626534,36000000.0,44350926.0,A Man Apart,Vin Diesel|Larenz Tate|Timothy Olyphant|Geno Silva|Jacqueline Obradors,F. Gary Gray,repayment|arbitrary law|cop|loss of wife,109.0,Action|Drama,"New Line Cinema|Newman/Tooley Films|Joseph Nittolo Entertainment|""DIA"" Productions GmbH & Co. KG",4/4/03,152,5.7,2003
1584,1.622704,35000000.0,131282949.0,The School of Rock,Jack Black|Joan Cusack|Mike White|Sarah Silverman|Adam Pascal,Richard Linklater,rock and roll|rock|high school|music band,108.0,Comedy|Music,Paramount Pictures,10/3/03,767,6.6,2003
616,1.622536,140000000.0,456758981.0,The Last Samurai,Tom Cruise|Ken Watanabe|William Atherton|Chad Lindberg|Billy Connolly,Edward Zwick,japan|suicide|civil war|indian|war crimes,154.0,Drama|Action|War|History,"Cruise/Wagner Productions|Warner Bros.|Radar Pictures|Bedford Falls Company, The",12/5/03,1093,7.1,2003
8961,1.615231,130000000.0,273339556.0,Bad Boys II,Martin Lawrence|Will Smith|Jordi MollÃ |Gabrielle Union|Peter Stormare,Michael Bay,miami|ku klux klan|cuba|undercover|mexican standoff,147.0,Adventure|Action|Comedy|Thriller|Crime,Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films,7/18/03,1041,6.3,2003
1996,1.569435,95000000.0,156505388.0,Lara Croft Tomb Raider: The Cradle of Life,Angelina Jolie|Gerard Butler|Noah Taylor|Djimon Hounsou|Til Schweiger,Jan de Bont,riddle|treasure|medaillon|kenia|alexander the great,117.0,Action|Adventure|Fantasy|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),7/21/03,994,5.5,2003
9902,1.565393,12600000.0,28650575.0,Wrong Turn,Desmond Harrington|Eliza Dushku|Emmanuelle Chriqui|Jeremy Sisto|Kevin Zegers,Rob Schmidt,life and death|death of a friend|parts of dead body,84.0,Horror|Thriller,Summit Entertainment|Newmarket Capital Group|Regency Enterprises|Constantin Film Produktion|Stan Winston Studio,5/30/03,347,5.9,2003
